move_key,name_en,confirmed_user_count,inferred_user_count,move_pool_user_count,observed_set_user_count,users
round,Round,176,0,176,0,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Chandelure,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Morpeko,Dragapult,Skeledirge,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Meowstic (Meowstic-F)"
sacred_sword,Sacred Sword,4,0,4,3,"Gallade,Samurott,Aegislash,Samurott (Hisuian Samurott)"
safeguard,Safeguard,47,0,47,0,"Clefable,Ninetales,Alakazam,Slowbro,Kangaskhan,Starmie,Dragonite,Meganium,Ampharos,Espeon,Slowking,Gardevoir,Sableye,Altaria,Milotic,Chimecho,Gallade,Froslass,Audino,Whimsicott,Cofagrigus,Reuniclus,Chandelure,Volcarona,Delphox,Vivillon,Floette,Florges,Meowstic (Meowstic-M),Slurpuff,Aurorus,Sylveon,Klefki,Trevenant,Gourgeist,Tsareena,Oranguru,Mimikyu,Drampa,Hatterene,Mr. Rime,Runerigus,Alcremie,Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
salt_cure,Salt Cure,1,0,1,1,Garganacl
sand_tomb,Sand Tomb,19,0,19,0,"Forretress,Steelix,Skarmory,Tyranitar,Aggron,Torterra,Bastiodon,Garchomp,Hippowdon,Gliscor,Mamoswine,Excadrill,Krookodile,Diggersby,Mudsdale,Sandaconda,Runerigus,Orthworm,Glimmora"
sandstorm,Sandstorm,53,0,53,0,"Charizard,Kangaskhan,Tauros,Gyarados,Aerodactyl,Snorlax,Dragonite,Forretress,Steelix,Scizor,Skarmory,Tyranitar,Aggron,Camerupt,Torkoal,Castform,Absol,Torterra,Rampardos,Bastiodon,Garchomp,Hippowdon,Rhyperior,Gliscor,Mamoswine,Excadrill,Krookodile,Stunfisk,Golurk,Diggersby,Heliolisk,Tyrantrum,Aurorus,Klefki,Lycanroc,Mudsdale,Kommo-o,Sandaconda,Runerigus,Kleavor,Garganacl,Scovillain,Espathra,Orthworm,Glimmora,Kingambit,Slowbro (Galarian Slowbro),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
scald,Scald,14,0,14,5,"Slowbro,Starmie,Gyarados,Vaporeon,Slowking,Sharpedo,Milotic,Castform,Emboar,Simipour,Stunfisk,Goodra,Sinistcha,Stunfisk (Galarian Stunfisk)"
scale_shot,Scale Shot,20,0,20,0,"Charizard,Arbok,Gyarados,Dragonite,Feraligatr,Sharpedo,Milotic,Garchomp,Gliscor,Serperior,Krookodile,Hydreigon,Heliolisk,Tyrantrum,Salazzle,Drampa,Kommo-o,Sandaconda,Basculegion (Basculegion-M),Basculegion (Basculegion-F)"
scary_face,Scary Face,94,0,94,0,"Venusaur,Charizard,Blastoise,Arbok,Arcanine,Machamp,Victreebel,Gengar,Tauros,Gyarados,Flareon,Aerodactyl,Dragonite,Feraligatr,Ariados,Umbreon,Steelix,Scizor,Houndoom,Tyranitar,Aggron,Manectric,Sharpedo,Camerupt,Banette,Glalie,Torterra,Infernape,Empoleon,Luxray,Rampardos,Bastiodon,Spiritomb,Garchomp,Lucario,Toxicroak,Abomasnow,Weavile,Rhyperior,Gliscor,Mamoswine,Froslass,Serperior,Emboar,Samurott,Excadrill,Conkeldurr,Krookodile,Cofagrigus,Zoroark,Beartic,Hydreigon,Chesnaught,Pangoro,Clawitzer,Tyrantrum,Trevenant,Gourgeist,Avalugg,Noivern,Incineroar,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Oranguru,Passimian,Kommo-o,Corviknight,Flapple,Sandaconda,Runerigus,Morpeko,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Skeledirge,Scovillain,Kingambit,Archaludon,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Arcanine (Hisuian Arcanine),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
scorching_sands,Scorching Sands,27,0,27,0,"Charizard,Ninetales,Arcanine,Flareon,Typhlosion,Steelix,Houndoom,Camerupt,Torkoal,Torterra,Infernape,Bastiodon,Garchomp,Hippowdon,Rhyperior,Emboar,Simisear,Excadrill,Krookodile,Golurk,Delphox,Diggersby,Incineroar,Sandaconda,Skeledirge,Armarouge,Arcanine (Hisuian Arcanine)"
screech,Screech,37,0,37,0,"Beedrill,Arbok,Snorlax,Feraligatr,Ariados,Ampharos,Politoed,Umbreon,Steelix,Tyranitar,Aggron,Sharpedo,Banette,Chimecho,Rampardos,Bastiodon,Lucario,Toxicroak,Weavile,Gliscor,Samurott,Liepard,Garbodor,Hydreigon,Volcarona,Aegislash,Noivern,Toucannon,Mimikyu,Kommo-o,Corviknight,Sandaconda,Mr. Rime,Sneasler,Tinkaton,Stunfisk (Galarian Stunfisk),Samurott (Hisuian Samurott)"
seed_bomb,Seed Bomb,37,0,37,5,"Venusaur,Arbok,Victreebel,Snorlax,Meganium,Forretress,Pelipper,Torterra,Roserade,Abomasnow,Leafeon,Serperior,Watchog,Liepard,Simisage,Whimsicott,Garbodor,Chesnaught,Floette,Florges,Dedenne,Trevenant,Gourgeist,Decidueye,Toucannon,Tsareena,Passimian,Flapple,Appletun,Morpeko,Meowscarada,Skeledirge,Maushold,Scovillain,Espathra,Hydrapple,Decidueye (Hisuian Decidueye)"
seismic_toss,Seismic Toss,5,0,5,0,"Machamp,Pinsir,Heracross,Pangoro,Passimian"
self_destruct,Self-Destruct,17,0,17,0,"Gengar,Starmie,Snorlax,Forretress,Steelix,Camerupt,Torkoal,Chimecho,Glalie,Cofagrigus,Garbodor,Vanilluxe,Golurk,Gourgeist,Polteageist,Runerigus,Glimmora"
shadow_ball,Shadow Ball,85,0,85,30,"Clefable,Ninetales,Alakazam,Slowbro,Gengar,Kangaskhan,Tauros,Vaporeon,Jolteon,Flareon,Snorlax,Typhlosion,Espeon,Umbreon,Slowking,Houndoom,Gardevoir,Sableye,Medicham,Castform,Banette,Chimecho,Absol,Glalie,Roserade,Lopunny,Spiritomb,Lucario,Toxicroak,Abomasnow,Weavile,Leafeon,Glaceon,Gallade,Froslass,Rotom,Watchog,Liepard,Audino,Whimsicott,Cofagrigus,Zoroark,Reuniclus,Chandelure,Golurk,Delphox,Meowstic (Meowstic-M),Aegislash,Clawitzer,Sylveon,Trevenant,Gourgeist,Noivern,Decidueye,Primarina,Oranguru,Passimian,Mimikyu,Drampa,Polteageist,Hatterene,Mr. Rime,Runerigus,Dragapult,Wyrdeer,Basculegion (Basculegion-M),Sneasler,Meowscarada,Skeledirge,Armarouge,Ceruledge,Espathra,Farigiraf,Sinistcha,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
shadow_claw,Shadow Claw,50,0,50,7,"Charizard,Gengar,Kangaskhan,Typhlosion,Feraligatr,Heracross,Tyranitar,Sableye,Aggron,Banette,Absol,Infernape,Empoleon,Garchomp,Lucario,Toxicroak,Weavile,Rhyperior,Gallade,Liepard,Simisage,Simisear,Simipour,Excadrill,Krookodile,Cofagrigus,Zoroark,Beartic,Chesnaught,Pangoro,Aegislash,Trevenant,Noivern,Decidueye,Incineroar,Salazzle,Mimikyu,Drampa,Kommo-o,Hatterene,Runerigus,Sneasler,Meowscarada,Skeledirge,Maushold,Ceruledge,Kingambit,Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye)"
shadow_punch,Shadow Punch,7,0,7,0,"Gengar,Sableye,Banette,Cofagrigus,Golurk,Trevenant,Runerigus"
shadow_sneak,Shadow Sneak,15,0,15,4,"Ariados,Gardevoir,Sableye,Banette,Absol,Spiritomb,Gallade,Greninja,Aegislash,Gourgeist,Decidueye,Mimikyu,Ceruledge,Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye)"
shed_tail,Shed Tail,2,0,2,1,"Heliolisk,Orthworm"
sheer_cold,Sheer Cold,5,0,5,0,"Glalie,Abomasnow,Vanilluxe,Beartic,Mr. Rime"
shell_side_arm,Shell Side Arm,1,0,1,0,Slowbro (Galarian Slowbro)
shell_smash,Shell Smash,4,0,4,2,"Blastoise,Torkoal,Torterra,Polteageist"
simple_beam,Simple Beam,1,0,1,0,Audino
sing,Sing,5,0,5,0,"Clefable,Azumarill,Altaria,Primarina,Skeledirge"
skill_swap,Skill Swap,40,0,40,0,"Clefable,Alakazam,Slowbro,Gengar,Starmie,Espeon,Umbreon,Slowking,Gardevoir,Sableye,Medicham,Banette,Chimecho,Spiritomb,Gallade,Audino,Cofagrigus,Reuniclus,Delphox,Floette,Florges,Meowstic (Meowstic-M),Aromatisse,Sylveon,Trevenant,Gourgeist,Oranguru,Polteageist,Hatterene,Mr. Rime,Runerigus,Wyrdeer,Meowscarada,Espathra,Tinkaton,Farigiraf,Raichu (Alolan Raichu),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
skitter_smack,Skitter Smack,28,0,28,1,"Beedrill,Arbok,Gengar,Ariados,Scizor,Heracross,Sableye,Milotic,Banette,Gliscor,Liepard,Krookodile,Zoroark,Chandelure,Volcarona,Greninja,Vivillon,Goodra,Klefki,Trevenant,Gourgeist,Decidueye,Araquanid,Salazzle,Sandaconda,Kleavor,Tinkaton,Zoroark (Hisuian Zoroark)"
skull_bash,Skull Bash,1,0,1,0,Watchog
sky_attack,Sky Attack,9,0,9,0,"Pidgeot,Aerodactyl,Skarmory,Altaria,Talonflame,Hawlucha,Noivern,Toucannon,Corviknight"
slack_off,Slack Off,9,0,9,2,"Slowbro,Slowking,Infernape,Hippowdon,Mr. Rime,Skeledirge,Bellibolt,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
sleep_powder,Sleep Powder,4,0,4,4,"Venusaur,Victreebel,Roserade,Vivillon"
sleep_talk,Sleep Talk,205,0,205,0,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Chandelure,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Morpeko,Dragapult,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Sneasler,Meowscarada,Skeledirge,Quaquaval,Maushold,Garganacl,Armarouge,Ceruledge,Bellibolt,Scovillain,Espathra,Tinkaton,Palafin,Orthworm,Glimmora,Farigiraf,Kingambit,Sinistcha,Archaludon,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
sludge_bomb,Sludge Bomb,31,0,31,11,"Venusaur,Beedrill,Arbok,Victreebel,Gengar,Ariados,Houndoom,Torkoal,Roserade,Toxicroak,Gliscor,Excadrill,Krookodile,Garbodor,Zoroark,Stunfisk,Chesnaught,Diggersby,Pangoro,Clawitzer,Goodra,Gourgeist,Toxapex,Salazzle,Sneasler,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Zoroark (Hisuian Zoroark),Goodra (Hisuian Goodra)"
sludge_wave,Sludge Wave,19,0,19,1,"Venusaur,Arbok,Victreebel,Gengar,Ariados,Toxicroak,Garbodor,Stunfisk,Greninja,Clawitzer,Goodra,Toxapex,Salazzle,Sneasler,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Goodra (Hisuian Goodra)"
smack_down,Smack Down,33,0,33,0,"Blastoise,Snorlax,Steelix,Heracross,Tyranitar,Camerupt,Torterra,Infernape,Rampardos,Bastiodon,Rhyperior,Mamoswine,Emboar,Conkeldurr,Krookodile,Golurk,Chesnaught,Greninja,Clawitzer,Decidueye,Toucannon,Toxapex,Mudsdale,Passimian,Kleavor,Garganacl,Tinkaton,Orthworm,Glimmora,Archaludon,Slowbro (Galarian Slowbro),Arcanine (Hisuian Arcanine),Decidueye (Hisuian Decidueye)"
smart_strike,Smart Strike,13,0,13,0,"Tauros,Ariados,Forretress,Heracross,Aggron,Rhyperior,Samurott,Excadrill,Arcanine (Hisuian Arcanine),Samurott (Hisuian Samurott),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
snap_trap,Snap Trap,1,0,1,1,Stunfisk (Galarian Stunfisk)
snarl,Snarl,33,0,33,6,"Arbok,Ninetales,Arcanine,Feraligatr,Umbreon,Houndoom,Tyranitar,Sableye,Manectric,Sharpedo,Chimecho,Absol,Luxray,Spiritomb,Weavile,Liepard,Krookodile,Zoroark,Beartic,Hydreigon,Pangoro,Furfrou,Incineroar,Lycanroc,Drampa,Morpeko,Skeledirge,Kingambit,Archaludon,Slowking (Galarian Slowking),Arcanine (Hisuian Arcanine),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark)"
snore,Snore,176,0,176,0,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Chandelure,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Morpeko,Dragapult,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Meowstic (Meowstic-F)"
snowscape,Snowscape,31,0,31,1,"Slowbro,Dragonite,Azumarill,Slowking,Pelipper,Altaria,Castform,Glalie,Empoleon,Abomasnow,Weavile,Glaceon,Mamoswine,Froslass,Samurott,Vanilluxe,Beartic,Greninja,Aurorus,Avalugg,Primarina,Crabominable,Mr. Rime,Basculegion (Basculegion-M),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Avalugg (Hisuian Avalugg),Basculegion (Basculegion-F)"
soak,Soak,8,0,8,0,"Azumarill,Pelipper,Samurott,Araquanid,Basculegion (Basculegion-M),Bellibolt,Samurott (Hisuian Samurott),Basculegion (Basculegion-F)"
solar_beam,Solar Beam,67,0,67,7,"Venusaur,Charizard,Beedrill,Clefable,Ninetales,Arcanine,Victreebel,Kangaskhan,Tauros,Snorlax,Meganium,Typhlosion,Ariados,Forretress,Houndoom,Aggron,Camerupt,Torkoal,Altaria,Castform,Torterra,Infernape,Roserade,Lopunny,Abomasnow,Leafeon,Serperior,Emboar,Simisage,Simisear,Audino,Whimsicott,Garbodor,Emolga,Chandelure,Golurk,Volcarona,Chesnaught,Delphox,Talonflame,Vivillon,Floette,Florges,Heliolisk,Trevenant,Gourgeist,Noivern,Decidueye,Tsareena,Drampa,Flapple,Appletun,Mr. Rime,Alcremie,Dragapult,Wyrdeer,Meowscarada,Skeledirge,Armarouge,Scovillain,Glimmora,Sinistcha,Archaludon,Hydrapple,Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Decidueye (Hisuian Decidueye)"
solar_blade,Solar Blade,9,0,9,0,"Meganium,Leafeon,Gallade,Emboar,Simisage,Aegislash,Decidueye,Tsareena,Ceruledge"
sparkling_aria,Sparkling Aria,1,0,1,0,Primarina
speed_swap,Speed Swap,3,0,3,0,"Alakazam,Emolga,Raichu (Alolan Raichu)"
spicy_extract,Spicy Extract,1,0,1,0,Scovillain
spikes,Spikes,16,0,16,0,"Forretress,Heracross,Skarmory,Glalie,Roserade,Garchomp,Gliscor,Froslass,Garbodor,Chesnaught,Greninja,Diggersby,Klefki,Meowscarada,Orthworm,Glimmora"
spiky_shield,Spiky Shield,2,0,2,1,"Chesnaught,Glimmora"
spirit_shackle,Spirit Shackle,1,0,1,1,Decidueye
spit_up,Spit Up,8,0,8,0,"Arbok,Victreebel,Pelipper,Camerupt,Torterra,Hippowdon,Toxapex,Araquanid"
spite,Spite,45,0,45,0,"Arbok,Ninetales,Gengar,Gyarados,Feraligatr,Ariados,Umbreon,Houndoom,Tyranitar,Sableye,Banette,Glalie,Spiritomb,Toxicroak,Weavile,Froslass,Rotom,Krookodile,Zoroark,Chandelure,Stunfisk,Hydreigon,Trevenant,Decidueye,Mimikyu,Corviknight,Polteageist,Morpeko,Wyrdeer,Basculegion (Basculegion-M),Sneasler,Armarouge,Ceruledge,Kingambit,Sinistcha,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Ninetales (Alolan Ninetales),Stunfisk (Galarian Stunfisk),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark),Basculegion (Basculegion-F)"
splash,Splash,1,0,1,0,Tsareena
stealth_rock,Stealth Rock,41,0,41,6,"Clefable,Aerodactyl,Forretress,Steelix,Skarmory,Tyranitar,Aggron,Camerupt,Torkoal,Torterra,Infernape,Empoleon,Rampardos,Bastiodon,Garchomp,Hippowdon,Rhyperior,Gliscor,Mamoswine,Excadrill,Krookodile,Stunfisk,Golurk,Hydreigon,Tyrantrum,Aurorus,Lycanroc,Mudsdale,Kommo-o,Sandaconda,Runerigus,Kleavor,Garganacl,Tinkaton,Orthworm,Glimmora,Kingambit,Archaludon,Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Avalugg (Hisuian Avalugg)"
steel_beam,Steel Beam,18,0,18,1,"Forretress,Steelix,Scizor,Skarmory,Aggron,Empoleon,Bastiodon,Lucario,Excadrill,Aegislash,Klefki,Corviknight,Tinkaton,Orthworm,Kingambit,Archaludon,Stunfisk (Galarian Stunfisk),Goodra (Hisuian Goodra)"
steel_roller,Steel Roller,7,0,7,0,"Forretress,Steelix,Aggron,Glalie,Bastiodon,Reuniclus,Chesnaught"
steel_wing,Steel Wing,20,0,20,0,"Charizard,Pidgeot,Aerodactyl,Dragonite,Scizor,Skarmory,Pelipper,Altaria,Empoleon,Gliscor,Hydreigon,Talonflame,Hawlucha,Noivern,Decidueye,Toucannon,Drampa,Corviknight,Dragapult,Decidueye (Hisuian Decidueye)"
sticky_web,Sticky Web,3,0,3,1,"Ariados,Slurpuff,Araquanid"
stockpile,Stockpile,10,0,10,0,"Arbok,Victreebel,Snorlax,Pelipper,Camerupt,Torterra,Hippowdon,Garbodor,Toxapex,Araquanid"
stomp,Stomp,1,0,1,0,Tsareena
stomping_tantrum,Stomping Tantrum,59,0,59,3,"Venusaur,Arbok,Machamp,Tauros,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Steelix,Tyranitar,Aggron,Camerupt,Torkoal,Torterra,Rampardos,Bastiodon,Garchomp,Hippowdon,Abomasnow,Rhyperior,Mamoswine,Emboar,Excadrill,Audino,Conkeldurr,Krookodile,Garbodor,Stunfisk,Golurk,Hydreigon,Chesnaught,Diggersby,Pangoro,Tyrantrum,Goodra,Avalugg,Incineroar,Crabominable,Lycanroc,Mudsdale,Drampa,Kommo-o,Appletun,Mr. Rime,Morpeko,Skeledirge,Garganacl,Scovillain,Orthworm,Farigiraf,Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Typhlosion (Hisuian Typhlosion),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
stone_axe,Stone Axe,1,0,1,1,Kleavor
stone_edge,Stone Edge,56,0,56,3,"Machamp,Pinsir,Tauros,Gyarados,Aerodactyl,Dragonite,Forretress,Steelix,Heracross,Tyranitar,Aggron,Camerupt,Torkoal,Absol,Torterra,Infernape,Rampardos,Bastiodon,Garchomp,Lucario,Hippowdon,Toxicroak,Rhyperior,Gliscor,Mamoswine,Gallade,Emboar,Conkeldurr,Krookodile,Beartic,Stunfisk,Golurk,Hydreigon,Chesnaught,Diggersby,Pangoro,Tyrantrum,Aurorus,Hawlucha,Avalugg,Lycanroc,Mudsdale,Sandaconda,Runerigus,Kleavor,Garganacl,Tinkaton,Glimmora,Kingambit,Archaludon,Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
stored_power,Stored Power,46,0,46,2,"Clefable,Ninetales,Alakazam,Slowbro,Vaporeon,Jolteon,Flareon,Espeon,Umbreon,Slowking,Gardevoir,Medicham,Chimecho,Spiritomb,Leafeon,Glaceon,Gallade,Rotom,Reuniclus,Delphox,Floette,Florges,Meowstic (Meowstic-M),Sylveon,Klefki,Primarina,Oranguru,Polteageist,Hatterene,Mr. Rime,Alcremie,Wyrdeer,Armarouge,Ceruledge,Espathra,Farigiraf,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
storm_throw,Storm Throw,4,0,4,0,"Machamp,Pinsir,Emboar,Pangoro"
strength_sap,Strength Sap,3,0,3,1,"Victreebel,Polteageist,Sinistcha"
