move_key,name_en,name_es,confirmed_user_count,inferred_user_count,move_pool_user_count,observed_set_user_count,observed_set_coverage_pct,users
rest,Rest,Descanso,205,0,205,1,0.5,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Chandelure,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Morpeko,Dragapult,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Sneasler,Meowscarada,Skeledirge,Quaquaval,Maushold,Garganacl,Armarouge,Ceruledge,Bellibolt,Scovillain,Espathra,Tinkaton,Palafin,Orthworm,Glimmora,Farigiraf,Kingambit,Sinistcha,Archaludon,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
return,Return,Retribución,1,0,1,0,0.0,Tsareena
reversal,Reversal,Inversión,49,0,49,0,0.0,"Pikachu,Raichu,Arcanine,Machamp,Kangaskhan,Pinsir,Tauros,Typhlosion,Forretress,Scizor,Heracross,Skarmory,Houndoom,Aggron,Medicham,Infernape,Bastiodon,Lopunny,Lucario,Toxicroak,Weavile,Rhyperior,Mamoswine,Gallade,Emboar,Conkeldurr,Beartic,Chesnaught,Pangoro,Aegislash,Hawlucha,Incineroar,Crabominable,Passimian,Kommo-o,Corviknight,Morpeko,Kleavor,Sneasler,Quaquaval,Palafin,Kingambit,Raichu (Alolan Raichu),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Decidueye (Hisuian Decidueye),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
rising_voltage,Rising Voltage,Alto Voltaje,17,0,17,0,0.0,"Pikachu,Raichu,Jolteon,Ampharos,Manectric,Luxray,Rotom,Emolga,Heliolisk,Dedenne,Morpeko,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu)"
roar,Roar,Rugido,55,0,55,1,1.8,"Charizard,Blastoise,Ninetales,Arcanine,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Dragonite,Typhlosion,Feraligatr,Ampharos,Espeon,Umbreon,Skarmory,Houndoom,Tyranitar,Aggron,Manectric,Camerupt,Altaria,Torterra,Infernape,Empoleon,Luxray,Rampardos,Bastiodon,Lucario,Hippowdon,Rhyperior,Leafeon,Glaceon,Mamoswine,Emboar,Krookodile,Zoroark,Beartic,Hydreigon,Chesnaught,Furfrou,Tyrantrum,Sylveon,Incineroar,Lycanroc,Mudsdale,Kommo-o,Wyrdeer,Skeledirge,Farigiraf,Archaludon,Ninetales (Alolan Ninetales),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark)"
rock_blast,Rock Blast,Pedrada,28,0,28,2,7.1,"Machamp,Aerodactyl,Forretress,Steelix,Heracross,Tyranitar,Aggron,Torterra,Rampardos,Bastiodon,Rhyperior,Mamoswine,Excadrill,Conkeldurr,Garbodor,Tyrantrum,Aurorus,Toucannon,Lycanroc,Sandaconda,Runerigus,Kleavor,Garganacl,Orthworm,Glimmora,Slowbro (Galarian Slowbro),Arcanine (Hisuian Arcanine),Avalugg (Hisuian Avalugg)"
rock_polish,Rock Polish,Pulimento,5,0,5,0,0.0,"Steelix,Rhyperior,Tyrantrum,Garganacl,Glimmora"
rock_slide,Rock Slide,Avalancha,87,0,87,38,43.7,"Charizard,Blastoise,Arbok,Machamp,Kangaskhan,Pinsir,Tauros,Aerodactyl,Snorlax,Dragonite,Typhlosion,Feraligatr,Slowking,Forretress,Steelix,Heracross,Skarmory,Tyranitar,Aggron,Medicham,Camerupt,Torkoal,Absol,Torterra,Infernape,Empoleon,Rampardos,Bastiodon,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Rhyperior,Gliscor,Mamoswine,Gallade,Emboar,Simisage,Simisear,Simipour,Excadrill,Conkeldurr,Krookodile,Reuniclus,Beartic,Stunfisk,Golurk,Hydreigon,Chesnaught,Greninja,Diggersby,Pangoro,Aegislash,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Hawlucha,Goodra,Trevenant,Gourgeist,Avalugg,Crabominable,Lycanroc,Mudsdale,Oranguru,Passimian,Drampa,Kommo-o,Sandaconda,Runerigus,Kleavor,Sneasler,Garganacl,Tinkaton,Orthworm,Glimmora,Archaludon,Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Goodra (Hisuian Goodra),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
rock_smash,Rock Smash,Golpe Roca,1,0,1,0,0.0,Watchog
rock_tomb,Rock Tomb,Tumba Rocas,84,0,84,0,0.0,"Charizard,Blastoise,Arbok,Machamp,Kangaskhan,Pinsir,Tauros,Aerodactyl,Snorlax,Dragonite,Typhlosion,Feraligatr,Slowking,Forretress,Steelix,Heracross,Skarmory,Tyranitar,Sableye,Aggron,Medicham,Sharpedo,Camerupt,Torkoal,Absol,Torterra,Infernape,Empoleon,Rampardos,Bastiodon,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Rhyperior,Gliscor,Mamoswine,Gallade,Emboar,Simisage,Simisear,Simipour,Excadrill,Conkeldurr,Krookodile,Reuniclus,Beartic,Stunfisk,Golurk,Hydreigon,Chesnaught,Greninja,Diggersby,Pangoro,Heliolisk,Tyrantrum,Aurorus,Hawlucha,Avalugg,Crabominable,Lycanroc,Mudsdale,Passimian,Kommo-o,Sandaconda,Runerigus,Kleavor,Sneasler,Garganacl,Tinkaton,Orthworm,Glimmora,Kingambit,Archaludon,Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Goodra (Hisuian Goodra),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
rock_wrecker,Rock Wrecker,Romperrocas,1,0,1,0,0.0,Rhyperior
role_play,Role Play,Imitación,8,0,8,0,0.0,"Alakazam,Banette,Delphox,Greninja,Meowstic (Meowstic-M),Mr. Rime,Wyrdeer,Meowstic (Meowstic-F)"
roost,Roost,Respiro,20,0,20,3,15.0,"Charizard,Pidgeot,Aerodactyl,Dragonite,Scizor,Skarmory,Pelipper,Altaria,Empoleon,Emolga,Talonflame,Hawlucha,Noivern,Decidueye,Toucannon,Drampa,Corviknight,Quaquaval,Espathra,Decidueye (Hisuian Decidueye)"
round,Round,Canon,176,0,176,0,0.0,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Chandelure,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Morpeko,Dragapult,Skeledirge,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Meowstic (Meowstic-F)"
sacred_sword,Sacred Sword,Espada Santa,4,0,4,3,75.0,"Gallade,Samurott,Aegislash,Samurott (Hisuian Samurott)"
safeguard,Safeguard,Velo Sagrado,47,0,47,0,0.0,"Clefable,Ninetales,Alakazam,Slowbro,Kangaskhan,Starmie,Dragonite,Meganium,Ampharos,Espeon,Slowking,Gardevoir,Sableye,Altaria,Milotic,Chimecho,Gallade,Froslass,Audino,Whimsicott,Cofagrigus,Reuniclus,Chandelure,Volcarona,Delphox,Vivillon,Floette,Florges,Meowstic (Meowstic-M),Slurpuff,Aurorus,Sylveon,Klefki,Trevenant,Gourgeist,Tsareena,Oranguru,Mimikyu,Drampa,Hatterene,Mr. Rime,Runerigus,Alcremie,Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
salt_cure,Salt Cure,Salt Cure,1,0,1,1,100.0,Garganacl
sand_tomb,Sand Tomb,Bucle Arena,19,0,19,0,0.0,"Forretress,Steelix,Skarmory,Tyranitar,Aggron,Torterra,Bastiodon,Garchomp,Hippowdon,Gliscor,Mamoswine,Excadrill,Krookodile,Diggersby,Mudsdale,Sandaconda,Runerigus,Orthworm,Glimmora"
sandstorm,Sandstorm,Tormenta Arena,53,0,53,0,0.0,"Charizard,Kangaskhan,Tauros,Gyarados,Aerodactyl,Snorlax,Dragonite,Forretress,Steelix,Scizor,Skarmory,Tyranitar,Aggron,Camerupt,Torkoal,Castform,Absol,Torterra,Rampardos,Bastiodon,Garchomp,Hippowdon,Rhyperior,Gliscor,Mamoswine,Excadrill,Krookodile,Stunfisk,Golurk,Diggersby,Heliolisk,Tyrantrum,Aurorus,Klefki,Lycanroc,Mudsdale,Kommo-o,Sandaconda,Runerigus,Kleavor,Garganacl,Scovillain,Espathra,Orthworm,Glimmora,Kingambit,Slowbro (Galarian Slowbro),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
scald,Scald,Escaldar,14,0,14,5,35.7,"Slowbro,Starmie,Gyarados,Vaporeon,Slowking,Sharpedo,Milotic,Castform,Emboar,Simipour,Stunfisk,Goodra,Sinistcha,Stunfisk (Galarian Stunfisk)"
scale_shot,Scale Shot,Ráfaga Escamas,20,0,20,0,0.0,"Charizard,Arbok,Gyarados,Dragonite,Feraligatr,Sharpedo,Milotic,Garchomp,Gliscor,Serperior,Krookodile,Hydreigon,Heliolisk,Tyrantrum,Salazzle,Drampa,Kommo-o,Sandaconda,Basculegion (Basculegion-M),Basculegion (Basculegion-F)"
scary_face,Scary Face,Cara Susto,94,0,94,0,0.0,"Venusaur,Charizard,Blastoise,Arbok,Arcanine,Machamp,Victreebel,Gengar,Tauros,Gyarados,Flareon,Aerodactyl,Dragonite,Feraligatr,Ariados,Umbreon,Steelix,Scizor,Houndoom,Tyranitar,Aggron,Manectric,Sharpedo,Camerupt,Banette,Glalie,Torterra,Infernape,Empoleon,Luxray,Rampardos,Bastiodon,Spiritomb,Garchomp,Lucario,Toxicroak,Abomasnow,Weavile,Rhyperior,Gliscor,Mamoswine,Froslass,Serperior,Emboar,Samurott,Excadrill,Conkeldurr,Krookodile,Cofagrigus,Zoroark,Beartic,Hydreigon,Chesnaught,Pangoro,Clawitzer,Tyrantrum,Trevenant,Gourgeist,Avalugg,Noivern,Incineroar,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Oranguru,Passimian,Kommo-o,Corviknight,Flapple,Sandaconda,Runerigus,Morpeko,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Skeledirge,Scovillain,Kingambit,Archaludon,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Arcanine (Hisuian Arcanine),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Basculegion (Basculegion-F)"
scorching_sands,Scorching Sands,Arenas Ardientes,27,0,27,0,0.0,"Charizard,Ninetales,Arcanine,Flareon,Typhlosion,Steelix,Houndoom,Camerupt,Torkoal,Torterra,Infernape,Bastiodon,Garchomp,Hippowdon,Rhyperior,Emboar,Simisear,Excadrill,Krookodile,Golurk,Delphox,Diggersby,Incineroar,Sandaconda,Skeledirge,Armarouge,Arcanine (Hisuian Arcanine)"
screech,Screech,Chirrido,37,0,37,0,0.0,"Beedrill,Arbok,Snorlax,Feraligatr,Ariados,Ampharos,Politoed,Umbreon,Steelix,Tyranitar,Aggron,Sharpedo,Banette,Chimecho,Rampardos,Bastiodon,Lucario,Toxicroak,Weavile,Gliscor,Samurott,Liepard,Garbodor,Hydreigon,Volcarona,Aegislash,Noivern,Toucannon,Mimikyu,Kommo-o,Corviknight,Sandaconda,Mr. Rime,Sneasler,Tinkaton,Stunfisk (Galarian Stunfisk),Samurott (Hisuian Samurott)"
seed_bomb,Seed Bomb,Bomba Germen,37,0,37,5,13.5,"Venusaur,Arbok,Victreebel,Snorlax,Meganium,Forretress,Pelipper,Torterra,Roserade,Abomasnow,Leafeon,Serperior,Watchog,Liepard,Simisage,Whimsicott,Garbodor,Chesnaught,Floette,Florges,Dedenne,Trevenant,Gourgeist,Decidueye,Toucannon,Tsareena,Passimian,Flapple,Appletun,Morpeko,Meowscarada,Skeledirge,Maushold,Scovillain,Espathra,Hydrapple,Decidueye (Hisuian Decidueye)"
seismic_toss,Seismic Toss,Sísmico,5,0,5,0,0.0,"Machamp,Pinsir,Heracross,Pangoro,Passimian"
self_destruct,Self-Destruct,Autodestrucción,17,0,17,0,0.0,"Gengar,Starmie,Snorlax,Forretress,Steelix,Camerupt,Torkoal,Chimecho,Glalie,Cofagrigus,Garbodor,Vanilluxe,Golurk,Gourgeist,Polteageist,Runerigus,Glimmora"
shadow_ball,Shadow Ball,Bola Sombra,85,0,85,30,35.3,"Clefable,Ninetales,Alakazam,Slowbro,Gengar,Kangaskhan,Tauros,Vaporeon,Jolteon,Flareon,Snorlax,Typhlosion,Espeon,Umbreon,Slowking,Houndoom,Gardevoir,Sableye,Medicham,Castform,Banette,Chimecho,Absol,Glalie,Roserade,Lopunny,Spiritomb,Lucario,Toxicroak,Abomasnow,Weavile,Leafeon,Glaceon,Gallade,Froslass,Rotom,Watchog,Liepard,Audino,Whimsicott,Cofagrigus,Zoroark,Reuniclus,Chandelure,Golurk,Delphox,Meowstic (Meowstic-M),Aegislash,Clawitzer,Sylveon,Trevenant,Gourgeist,Noivern,Decidueye,Primarina,Oranguru,Passimian,Mimikyu,Drampa,Polteageist,Hatterene,Mr. Rime,Runerigus,Dragapult,Wyrdeer,Basculegion (Basculegion-M),Sneasler,Meowscarada,Skeledirge,Armarouge,Ceruledge,Espathra,Farigiraf,Sinistcha,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
shadow_claw,Shadow Claw,Garra Umbría,50,0,50,7,14.0,"Charizard,Gengar,Kangaskhan,Typhlosion,Feraligatr,Heracross,Tyranitar,Sableye,Aggron,Banette,Absol,Infernape,Empoleon,Garchomp,Lucario,Toxicroak,Weavile,Rhyperior,Gallade,Liepard,Simisage,Simisear,Simipour,Excadrill,Krookodile,Cofagrigus,Zoroark,Beartic,Chesnaught,Pangoro,Aegislash,Trevenant,Noivern,Decidueye,Incineroar,Salazzle,Mimikyu,Drampa,Kommo-o,Hatterene,Runerigus,Sneasler,Meowscarada,Skeledirge,Maushold,Ceruledge,Kingambit,Typhlosion (Hisuian Typhlosion),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye)"
shadow_punch,Shadow Punch,Puño Sombra,7,0,7,0,0.0,"Gengar,Sableye,Banette,Cofagrigus,Golurk,Trevenant,Runerigus"
shadow_sneak,Shadow Sneak,Sombra Vil,15,0,15,4,26.7,"Ariados,Gardevoir,Sableye,Banette,Absol,Spiritomb,Gallade,Greninja,Aegislash,Gourgeist,Decidueye,Mimikyu,Ceruledge,Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye)"
shed_tail,Shed Tail,Shed Tail,2,0,2,1,50.0,"Heliolisk,Orthworm"
sheer_cold,Sheer Cold,Frío Polar,5,0,5,0,0.0,"Glalie,Abomasnow,Vanilluxe,Beartic,Mr. Rime"
shell_side_arm,Shell Side Arm,Moluscañón,1,0,1,0,0.0,Slowbro (Galarian Slowbro)
shell_smash,Shell Smash,Rompecoraza,4,0,4,2,50.0,"Blastoise,Torkoal,Torterra,Polteageist"
simple_beam,Simple Beam,Onda Simple,1,0,1,0,0.0,Audino
sing,Sing,Canto,5,0,5,0,0.0,"Clefable,Azumarill,Altaria,Primarina,Skeledirge"
skill_swap,Skill Swap,Intercambio,40,0,40,0,0.0,"Clefable,Alakazam,Slowbro,Gengar,Starmie,Espeon,Umbreon,Slowking,Gardevoir,Sableye,Medicham,Banette,Chimecho,Spiritomb,Gallade,Audino,Cofagrigus,Reuniclus,Delphox,Floette,Florges,Meowstic (Meowstic-M),Aromatisse,Sylveon,Trevenant,Gourgeist,Oranguru,Polteageist,Hatterene,Mr. Rime,Runerigus,Wyrdeer,Meowscarada,Espathra,Tinkaton,Farigiraf,Raichu (Alolan Raichu),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Meowstic (Meowstic-F)"
skitter_smack,Skitter Smack,Golpe Rastrero,28,0,28,1,3.6,"Beedrill,Arbok,Gengar,Ariados,Scizor,Heracross,Sableye,Milotic,Banette,Gliscor,Liepard,Krookodile,Zoroark,Chandelure,Volcarona,Greninja,Vivillon,Goodra,Klefki,Trevenant,Gourgeist,Decidueye,Araquanid,Salazzle,Sandaconda,Kleavor,Tinkaton,Zoroark (Hisuian Zoroark)"
skull_bash,Skull Bash,Cabezazo,1,0,1,0,0.0,Watchog
sky_attack,Sky Attack,Ataque Aéreo,9,0,9,0,0.0,"Pidgeot,Aerodactyl,Skarmory,Altaria,Talonflame,Hawlucha,Noivern,Toucannon,Corviknight"
slack_off,Slack Off,Relajo,9,0,9,2,22.2,"Slowbro,Slowking,Infernape,Hippowdon,Mr. Rime,Skeledirge,Bellibolt,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking)"
sleep_powder,Sleep Powder,Somnífero,4,0,4,4,100.0,"Venusaur,Victreebel,Roserade,Vivillon"
sleep_talk,Sleep Talk,Sonámbulo,205,0,205,0,0.0,"Venusaur,Charizard,Blastoise,Beedrill,Pidgeot,Arbok,Pikachu,Raichu,Clefable,Ninetales,Arcanine,Alakazam,Machamp,Victreebel,Slowbro,Gengar,Kangaskhan,Starmie,Pinsir,Tauros,Gyarados,Vaporeon,Jolteon,Flareon,Aerodactyl,Snorlax,Dragonite,Meganium,Typhlosion,Feraligatr,Ariados,Ampharos,Azumarill,Politoed,Espeon,Umbreon,Slowking,Forretress,Steelix,Scizor,Heracross,Skarmory,Houndoom,Tyranitar,Pelipper,Gardevoir,Sableye,Aggron,Medicham,Manectric,Sharpedo,Camerupt,Torkoal,Altaria,Milotic,Castform,Banette,Chimecho,Absol,Glalie,Torterra,Infernape,Empoleon,Luxray,Roserade,Rampardos,Bastiodon,Lopunny,Spiritomb,Garchomp,Lucario,Hippowdon,Toxicroak,Abomasnow,Weavile,Rhyperior,Leafeon,Glaceon,Gliscor,Mamoswine,Gallade,Froslass,Rotom,Serperior,Emboar,Samurott,Liepard,Simisage,Simisear,Simipour,Excadrill,Audino,Conkeldurr,Whimsicott,Krookodile,Cofagrigus,Garbodor,Zoroark,Reuniclus,Vanilluxe,Emolga,Chandelure,Beartic,Stunfisk,Golurk,Hydreigon,Volcarona,Chesnaught,Delphox,Greninja,Diggersby,Talonflame,Vivillon,Floette,Florges,Pangoro,Furfrou,Meowstic (Meowstic-M),Aegislash,Aromatisse,Slurpuff,Clawitzer,Heliolisk,Tyrantrum,Aurorus,Sylveon,Hawlucha,Dedenne,Goodra,Klefki,Trevenant,Gourgeist,Avalugg,Noivern,Decidueye,Incineroar,Primarina,Toucannon,Crabominable,Lycanroc,Toxapex,Mudsdale,Araquanid,Salazzle,Tsareena,Oranguru,Passimian,Mimikyu,Drampa,Kommo-o,Corviknight,Flapple,Appletun,Sandaconda,Polteageist,Hatterene,Mr. Rime,Runerigus,Alcremie,Morpeko,Dragapult,Wyrdeer,Kleavor,Basculegion (Basculegion-M),Sneasler,Meowscarada,Skeledirge,Quaquaval,Maushold,Garganacl,Armarouge,Ceruledge,Bellibolt,Scovillain,Espathra,Tinkaton,Palafin,Orthworm,Glimmora,Farigiraf,Kingambit,Sinistcha,Archaludon,Hydrapple,Rotom (Heat Rotom),Rotom (Wash Rotom),Rotom (Frost Rotom),Rotom (Fan Rotom),Rotom (Mow Rotom),Raichu (Alolan Raichu),Ninetales (Alolan Ninetales),Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Arcanine (Hisuian Arcanine),Typhlosion (Hisuian Typhlosion),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark),Decidueye (Hisuian Decidueye),Avalugg (Hisuian Avalugg),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua)),Meowstic (Meowstic-F),Basculegion (Basculegion-F)"
sludge_bomb,Sludge Bomb,Bomba Lodo,31,0,31,11,35.5,"Venusaur,Beedrill,Arbok,Victreebel,Gengar,Ariados,Houndoom,Torkoal,Roserade,Toxicroak,Gliscor,Excadrill,Krookodile,Garbodor,Zoroark,Stunfisk,Chesnaught,Diggersby,Pangoro,Clawitzer,Goodra,Gourgeist,Toxapex,Salazzle,Sneasler,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Zoroark (Hisuian Zoroark),Goodra (Hisuian Goodra)"
sludge_wave,Sludge Wave,Onda Tóxica,19,0,19,1,5.3,"Venusaur,Arbok,Victreebel,Gengar,Ariados,Toxicroak,Garbodor,Stunfisk,Greninja,Clawitzer,Goodra,Toxapex,Salazzle,Sneasler,Glimmora,Slowbro (Galarian Slowbro),Slowking (Galarian Slowking),Stunfisk (Galarian Stunfisk),Goodra (Hisuian Goodra)"
smack_down,Smack Down,Antiaéreo,33,0,33,0,0.0,"Blastoise,Snorlax,Steelix,Heracross,Tyranitar,Camerupt,Torterra,Infernape,Rampardos,Bastiodon,Rhyperior,Mamoswine,Emboar,Conkeldurr,Krookodile,Golurk,Chesnaught,Greninja,Clawitzer,Decidueye,Toucannon,Toxapex,Mudsdale,Passimian,Kleavor,Garganacl,Tinkaton,Orthworm,Glimmora,Archaludon,Slowbro (Galarian Slowbro),Arcanine (Hisuian Arcanine),Decidueye (Hisuian Decidueye)"
smart_strike,Smart Strike,Cuerno Certero,13,0,13,0,0.0,"Tauros,Ariados,Forretress,Heracross,Aggron,Rhyperior,Samurott,Excadrill,Arcanine (Hisuian Arcanine),Samurott (Hisuian Samurott),Tauros (Paldean Tauros),Tauros (Paldean Tauros (Blaze)),Tauros (Paldean Tauros (Aqua))"
snap_trap,Snap Trap,Cepo,1,0,1,1,100.0,Stunfisk (Galarian Stunfisk)
snarl,Snarl,Alarido,33,0,33,6,18.2,"Arbok,Ninetales,Arcanine,Feraligatr,Umbreon,Houndoom,Tyranitar,Sableye,Manectric,Sharpedo,Chimecho,Absol,Luxray,Spiritomb,Weavile,Liepard,Krookodile,Zoroark,Beartic,Hydreigon,Pangoro,Furfrou,Incineroar,Lycanroc,Drampa,Morpeko,Skeledirge,Kingambit,Archaludon,Slowking (Galarian Slowking),Arcanine (Hisuian Arcanine),Samurott (Hisuian Samurott),Zoroark (Hisuian Zoroark)"
